Size_sqft,Lot_Size_sqft,Living_Area_sqft,Basement_Area_sqft,Garage_Area_sqft,Bedrooms,Bathrooms,Full_Baths,Half_Baths,Total_Rooms,Kitchens,Overall_Quality,Overall_Condition,Kitchen_Quality,Basement_Quality,Heating_Quality,Dist_Downtown_miles,Dist_School_miles,Dist_Transit_miles,Dist_Park_miles,Dist_Hospital_miles,Dist_Highway_miles,Walk_Score,Transit_Score,Year_Built,Year_Renovated,Age_Years,Years_Since_Renovation,Has_Pool,Has_Deck,Has_Porch,Has_Fireplace,Has_Central_Air,Has_Basement,Has_Garage,Is_Waterfront,Is_Corner_Lot,Has_Solar,Zone_Residential,Zone_Commercial,Zone_Suburban,Zone_Rural,Zone_Downtown,Tax_Assessed_Value,Annual_HOA_Fees,Property_Tax_Rate,Month_Sold,Year_Sold,View_Score,Fence_Quality,Roof_Age_years,Driveway_Paved,Electric_System_Type,Price_USD
1167,6067,945,724,458,4,4.0,3,2,10,1,7,9,7,10,2,7.22,4.37,3.28,0.99,13.17,11.58,84,73,1999,2020,27,6,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,298522,0,0.75,9,2024,1,2,8,1,1,808035
1575,14883,1524,0,274,3,1.0,1,0,6,1,6,6,6,1,2,4.41,9.0,4.06,1.28,2.39,7.32,73,65,1960,0,66,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,484098,2650,1.58,5,2021,1,3,23,1,1,645296
4890,9858,4496,660,323,1,4.0,4,0,7,1,8,10,8,1,2,26.38,6.68,4.31,2.46,5.53,0.54,44,55,1987,2014,39,12,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,451133,0,1.25,10,2025,4,1,7,1,1,1084110
1109,18347,1006,608,216,1,3.0,3,0,8,1,4,9,6,1,8,21.45,8.03,0.7,1.4,5.03,11.84,59,90,1972,0,54,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,140789,0,3.45,9,2026,3,1,25,1,3,575273
3613,16167,3137,935,119,3,2.5,2,1,7,1,2,1,4,7,2,9.09,5.97,4.75,2.41,8.93,8.37,73,69,1959,0,67,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,72244,0,3.37,4,2023,4,3,9,1,1,673237
969,10789,766,634,113,5,1.5,1,1,7,1,10,8,10,9,5,8.99,1.54,4.03,3.2,5.24,3.91,68,71,1996,0,30,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,111231,0,1.79,10,2020,2,3,22,1,2,612353
850,15099,746,0,0,3,4.5,4,1,8,1,4,4,4,1,1,23.61,3.05,1.24,4.12,5.51,5.54,42,90,1966,0,60,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,432698,0,2.71,6,2025,1,2,15,1,1,488276
2205,9595,1826,509,157,1,1.5,1,1,4,1,9,7,8,4,8,22.25,7.63,4.4,3.33,13.94,7.73,43,69,1976,2023,50,3,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,166563,0,2.0,10,2025,1,1,25,1,1,717131
2370,7195,1976,973,532,3,4.5,4,2,10,1,10,9,10,7,1,16.81,3.23,0.97,4.82,8.14,5.67,68,100,1957,2000,69,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,299942,1783,2.31,8,2026,2,4,18,1,2,866212
3878,19703,3552,1040,594,1,4.0,4,0,6,2,8,8,6,1,9,18.65,2.82,4.88,4.24,4.67,9.59,41,70,2020,0,6,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,133554,0,1.43,9,2026,4,4,2,1,2,997107
3822,8869,3594,1099,252,5,3.5,3,1,9,1,9,2,10,10,1,6.36,7.89,4.31,0.28,5.04,5.26,84,64,1995,2002,31,24,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,380435,1680,0.51,1,2021,2,3,23,1,1,1033357
2708,4133,2433,200,237,5,2.0,2,0,9,1,1,8,1,10,1,15.14,9.8,4.94,4.25,5.78,3.4,50,56,1985,2003,41,23,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,141877,0,2.42,12,2020,4,2,2,1,3,656804
1206,10976,927,1098,104,5,3.5,3,1,9,1,6,8,7,8,6,6.98,1.56,0.57,3.1,5.39,5.81,78,88,1950,1997,76,29,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,410685,4066,0.83,8,2026,2,4,3,1,2,664977
1899,19723,1561,567,324,4,4.5,4,2,12,1,7,2,8,1,8,26.63,2.2,0.76,3.27,1.55,8.44,50,92,1972,0,54,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,482986,0,1.44,1,2024,1,2,14,1,1,811114
2232,12726,2152,1419,741,3,2.5,2,1,7,1,4,3,2,9,4,21.63,8.28,0.58,0.81,0.6,6.51,50,100,1951,0,75,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,430362,0,1.87,8,2022,1,2,12,0,3,693851
1973,10911,1566,0,278,5,2.0,2,0,11,1,3,7,3,1,3,3.73,7.55,4.09,4.89,8.35,3.57,81,71,2004,2007,22,19,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,51635,1622,2.41,3,2022,1,3,12,1,1,651235
4605,7672,3895,319,680,4,3.5,3,1,8,1,1,2,1,4,1,2.77,3.66,1.37,3.13,9.02,9.8,93,92,1962,0,64,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,240875,0,3.01,2,2024,2,4,21,1,1,893454
2103,13504,1674,0,108,4,2.0,2,0,10,1,6,1,6,1,10,24.08,2.83,3.4,1.04,9.75,0.83,31,74,2020,2015,6,11,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,472236,0,2.98,4,2023,1,1,7,1,3,761527
3305,15167,3157,0,102,1,3.0,3,0,8,2,5,3,3,1,8,4.94,8.1,4.66,5.0,9.21,0.67,70,54,2004,0,22,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,252092,1615,3.45,7,2022,3,3,5,1,2,793180
3481,8700,3032,0,0,5,3.0,3,0,12,1,3,1,1,1,8,11.08,5.54,3.0,2.06,7.99,2.37,63,70,1962,2003,64,23,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,345762,0,2.17,11,2021,3,2,23,1,1,828658
4775,18591,3767,0,129,5,2.5,2,1,9,1,4,2,4,1,6,24.42,7.42,1.16,3.29,9.66,1.83,54,87,1964,0,62,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,349831,1094,3.15,3,2020,4,1,0,1,2,912205
4885,18832,4500,1304,777,2,4.5,4,1,7,1,2,4,4,1,7,9.74,5.4,0.76,3.86,7.84,3.49,74,83,2017,0,9,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,102930,0,2.71,6,2021,2,3,20,1,1,986644
2136,16509,1744,590,257,3,2.0,2,0,8,1,3,7,2,6,7,18.68,8.32,2.25,1.23,3.7,3.87,62,85,1990,2007,36,19,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,264056,0,1.8,10,2025,1,1,8,1,3,646739
4521,2418,4204,648,171,4,3.0,3,0,8,1,10,8,10,4,6,16.04,5.55,2.89,0.74,6.01,10.24,62,84,1957,0,69,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,248217,3891,1.74,8,2026,2,2,4,1,3,1133216
4595,13593,4298,0,396,2,1.0,1,0,7,1,2,7,1,1,7,17.57,3.5,4.92,1.22,2.53,2.78,58,56,2017,1993,9,33,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,408712,0,1.45,12,2023,2,4,5,1,3,1014610
1714,11723,1316,0,407,4,4.0,3,2,10,1,9,3,8,1,9,15.4,8.93,0.83,2.27,6.68,5.23,58,85,2019,2007,7,19,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,287813,4551,3.42,10,2020,2,4,7,0,1,766625
2991,17160,2820,352,395,4,1.5,1,1,9,2,6,1,6,7,4,21.98,6.83,4.96,3.61,1.35,7.45,45,56,1988,0,38,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,272484,0,1.93,8,2025,4,4,0,0,1,816384
3300,18331,2848,234,217,3,4.0,4,0,10,2,9,10,10,7,5,2.58,0.78,1.01,2.56,5.36,3.55,91,84,2006,0,20,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,169952,3015,2.28,6,2024,5,4,22,1,1,990458
2809,12674,2264,0,560,4,4.5,4,1,10,1,7,1,6,1,5,29.22,2.29,0.83,4.01,2.2,9.02,32,87,1954,2015,72,11,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,236288,3534,1.94,7,2022,3,3,24,0,2,778497
3624,17486,2794,390,257,3,2.0,2,0,7,1,3,10,1,7,4,4.76,1.64,3.78,4.13,2.61,4.26,72,78,1985,0,41,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,339004,4079,2.1,1,2023,1,4,21,1,3,758858
2599,8178,2134,750,254,3,4.0,4,0,10,1,9,1,7,8,9,20.1,8.4,3.33,1.25,5.88,7.55,47,67,1979,0,47,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,497777,4980,1.4,6,2022,2,2,25,0,2,871258
4089,12290,3073,625,427,2,4.0,4,0,9,1,10,10,10,5,7,1.75,9.41,0.71,1.81,13.71,9.37,96,94,1951,2020,75,6,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,209526,1573,2.76,6,2023,3,3,22,0,1,1061049
1092,8585,1058,1070,0,5,1.0,1,0,10,1,1,2,2,6,5,3.88,5.31,4.74,0.2,2.78,11.01,70,68,2005,0,21,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,115374,278,2.03,3,2022,4,4,25,0,2,542184
4972,7154,4386,321,215,1,2.0,2,0,5,1,5,5,5,10,2,26.12,1.1,3.3,4.57,2.15,5.22,39,70,1973,0,53,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,281595,1822,3.11,10,2022,2,1,0,1,3,872765
4957,11919,4488,1153,732,1,3.0,3,0,8,1,6,5,4,10,8,21.26,4.0,0.51,4.33,11.14,9.8,49,93,1962,0,64,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,330921,2061,3.38,2,2023,4,2,9,1,3,1061461
3868,2679,3250,727,615,3,2.0,1,2,8,1,8,6,8,10,7,13.12,5.1,2.3,1.08,9.46,11.3,72,71,2010,2021,16,5,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,490142,3995,3.15,9,2020,2,1,18,1,3,962645
4085,12087,3713,429,0,5,1.0,1,0,9,1,9,8,7,10,6,13.05,9.69,1.12,2.77,9.42,9.39,71,85,1966,0,60,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,355716,0,1.58,6,2022,4,1,11,1,2,1029934
2313,8523,2011,1213,542,3,4.0,3,2,9,1,3,5,4,2,7,29.59,3.87,4.92,0.55,5.56,11.47,20,69,2024,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,373973,3557,2.23,1,2025,5,2,4,1,3,795830
2277,11458,1873,0,598,2,1.5,1,1,5,1,5,10,7,1,9,20.38,3.62,1.32,3.88,1.25,9.75,53,82,1966,2011,60,15,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,350820,0,3.33,1,2023,4,4,25,0,3,733256
2573,15344,2055,741,363,1,2.5,2,1,4,1,8,9,10,7,6,5.19,8.29,3.34,2.63,8.22,1.86,87,69,2006,0,20,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,288599,0,1.46,8,2020,3,2,25,1,3,905107
3329,16789,2561,1232,480,4,4.0,4,0,10,1,6,10,4,9,3,2.62,4.04,2.76,3.72,8.6,9.51,80,87,2018,2025,8,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,197226,2669,0.85,3,2026,1,1,3,1,1,947820
1868,3394,1672,1345,263,3,2.0,2,0,8,1,8,8,8,7,10,19.63,1.82,1.61,2.67,10.78,10.14,45,77,1976,2015,50,11,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,261357,405,3.04,11,2026,5,3,19,1,1,678126
3933,11824,3061,0,141,2,4.0,3,2,8,1,8,9,7,1,8,25.22,0.92,1.44,0.58,8.87,3.15,52,89,1983,0,43,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,184269,0,1.87,4,2024,2,2,25,0,2,930613
3198,2848,2666,1459,316,4,1.0,1,0,9,1,1,10,1,5,9,6.57,7.87,0.52,0.77,2.75,1.16,95,94,2023,0,3,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,153159,1768,2.6,4,2020,1,4,25,1,1,735534
3754,18661,2868,296,556,5,3.0,3,0,12,1,3,1,2,5,5,4.3,1.34,1.8,1.12,8.72,4.57,85,90,1996,0,30,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,328698,3937,1.63,2,2020,2,2,24,0,1,815663
1086,6099,882,1125,737,4,4.5,4,2,11,1,10,3,8,9,1,1.9,3.34,2.18,3.18,6.7,7.89,88,85,1980,0,46,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,414301,2868,2.81,4,2026,2,4,0,0,1,821524
3094,9616,2811,448,0,4,4.5,4,2,11,1,6,3,5,1,10,7.88,1.94,0.18,4.65,6.47,1.43,83,94,1992,2026,34,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,90649,70,2.39,6,2022,4,2,8,0,1,815680
2049,15602,1793,1415,272,1,1.0,1,0,4,1,9,7,7,3,10,12.25,3.51,1.84,3.37,9.33,11.72,71,75,1953,2008,73,18,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,230300,660,0.69,6,2021,1,2,12,0,2,702915
858,3721,764,520,397,1,1.5,1,1,4,1,6,6,6,4,2,23.55,7.9,2.42,3.44,1.5,0.6,55,75,1955,1996,71,30,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,304346,0,1.0,2,2024,4,1,14,1,3,520750
1873,9209,1622,516,402,3,4.5,4,1,8,1,4,7,3,9,7,5.57,2.08,1.4,0.54,8.53,9.39,83,95,1952,2013,74,13,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,80061,526,1.65,3,2020,5,3,15,1,2,590330
1820,6727,1770,0,668,4,4.0,4,0,12,1,6,8,7,1,4,7.3,4.73,0.51,3.84,8.08,6.25,79,99,1978,1992,48,34,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,65491,78,1.05,3,2025,2,2,21,1,2,792621
1088,5444,962,865,497,3,2.5,2,1,7,1,7,10,5,1,2,1.22,0.54,4.79,4.95,8.14,1.97,87,58,1990,2024,36,2,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,197657,2278,3.42,6,2020,5,1,25,1,3,653032
2711,10227,2584,0,677,1,1.0,1,0,5,1,7,5,5,1,3,8.35,7.87,3.67,2.23,11.1,6.28,73,65,2009,2023,17,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,168426,2613,2.88,11,2021,3,4,3,1,1,749685
3377,6442,3040,391,346,3,1.5,1,1,7,1,6,1,7,1,8,10.94,0.9,1.41,3.11,8.11,5.36,82,88,2021,0,5,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,213574,676,3.42,10,2025,1,1,15,0,2,826733
3670,3726,3433,0,0,3,1.5,1,1,5,1,10,7,10,1,10,3.58,9.05,3.95,4.36,5.98,11.92,81,74,1999,0,27,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,177266,0,2.17,11,2024,2,4,2,1,3,1049994
2859,17046,2158,0,0,4,2.0,2,0,8,1,3,8,4,1,1,14.08,8.12,3.43,1.48,5.42,1.36,58,82,2003,2002,23,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,145816,4962,2.19,1,2023,3,1,25,1,2,759149
3202,9084,2609,308,339,3,3.0,2,2,6,1,9,5,10,9,4,5.98,1.04,4.91,1.23,11.81,3.49,73,56,1972,2018,54,8,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,338525,3928,3.24,3,2022,3,4,25,0,2,987227
3921,17965,3102,0,387,4,4.0,4,0,10,1,6,8,6,1,3,1.33,1.22,0.7,1.12,1.57,3.52,99,98,2026,2000,0,26,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,418408,0,2.66,9,2026,3,3,12,0,2,1149501
1558,12963,1430,951,0,4,2.0,2,0,8,2,10,1,9,6,6,24.36,9.15,0.19,2.73,5.99,1.94,47,90,1983,2025,43,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,423372,0,2.45,9,2026,5,1,13,1,2,721924
4597,3006,3778,0,555,1,2.0,2,0,4,1,2,4,1,1,7,29.68,0.55,3.38,4.23,6.98,2.96,34,69,2002,2015,24,11,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,180034,0,3.21,12,2024,3,1,16,0,2,804707
919,6336,823,0,403,3,4.0,4,0,11,1,5,10,6,1,6,25.85,6.53,2.33,0.64,13.8,1.86,43,73,1974,0,52,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,357498,0,3.26,9,2020,4,3,17,1,2,595459
1679,12039,1352,0,297,2,3.0,3,0,7,1,8,5,8,1,6,13.64,1.62,0.7,4.83,1.19,9.16,71,87,1970,1998,56,28,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,477349,0,2.08,5,2021,2,1,1,0,1,830726
2868,3253,2388,1353,770,3,2.5,2,1,7,1,5,7,3,8,6,8.48,0.34,0.11,2.2,4.99,10.48,82,100,1983,1992,43,34,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,410021,0,2.38,6,2024,4,4,11,0,2,865630
3814,4119,3341,1335,364,3,4.5,4,1,11,1,5,10,5,2,2,17.01,9.89,3.31,0.65,11.0,7.88,59,78,2009,1991,17,35,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,388492,4024,3.42,10,2020,4,1,10,1,1,993301
4897,9230,3937,484,322,2,1.5,1,1,6,1,8,7,7,5,5,10.26,4.83,2.4,4.23,11.11,7.45,79,78,1980,0,46,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,276385,4640,1.32,7,2024,1,3,7,1,3,1046370
1617,3244,1357,1481,0,2,1.0,1,0,7,1,1,9,3,6,1,30.0,5.46,3.45,0.78,5.64,11.7,24,82,1970,0,56,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,101153,0,2.49,11,2024,1,3,11,0,3,418493
2422,9137,1841,1159,592,4,1.0,1,0,7,1,9,2,8,9,4,21.79,9.19,1.32,1.0,12.17,6.44,47,98,1959,0,67,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,427543,0,1.17,7,2020,2,1,24,1,2,938009
1271,5226,1142,1323,433,5,4.5,4,1,10,1,4,3,6,6,8,1.52,9.67,4.68,3.07,2.97,10.9,91,71,2013,0,13,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,374952,0,3.35,10,2021,4,4,23,1,3,707422
3156,15351,2517,494,640,3,3.5,3,1,8,1,8,5,6,8,4,22.23,4.26,2.77,1.73,11.37,7.87,54,70,1994,0,32,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,379990,1428,1.11,1,2023,3,4,14,1,1,889738
4389,13341,3758,411,478,1,3.0,3,0,7,1,1,2,1,8,1,28.76,6.77,1.59,3.53,9.35,8.98,45,78,1972,1992,54,34,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,187590,0,2.4,12,2025,1,1,5,1,1,772141
2479,7991,2005,0,432,1,3.0,3,0,8,1,6,6,8,1,10,3.54,4.38,3.78,0.36,5.52,4.31,83,69,1997,2016,29,10,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,268300,0,3.14,12,2020,4,1,0,1,1,721925
4607,5655,3983,1481,0,5,1.5,1,1,8,1,8,9,6,4,6,16.04,7.38,1.33,4.06,3.26,1.52,62,93,2024,2014,2,12,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,492028,4438,1.41,2,2023,2,2,21,1,3,1155196
4012,9654,3399,0,154,5,2.5,2,1,9,1,5,7,7,1,1,25.26,6.34,0.45,3.83,2.85,5.46,49,98,2007,2005,19,21,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,130851,0,2.17,1,2024,4,4,4,0,2,888046
1935,2111,1880,0,368,3,1.0,1,0,8,1,1,9,1,1,9,22.2,8.74,3.82,3.55,2.85,5.07,43,76,1960,0,66,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,352343,530,0.98,1,2020,2,2,2,1,2,569760
3564,16607,2726,623,671,2,1.0,1,0,4,1,3,4,3,9,1,20.1,4.29,0.28,1.36,3.74,4.84,55,100,2008,2010,18,16,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,147257,1286,3.22,9,2021,2,2,15,1,1,719143
1163,6513,952,378,218,4,2.0,1,2,8,1,4,10,5,10,8,23.32,6.38,2.94,0.53,1.6,4.08,54,77,2008,0,18,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,425782,0,0.78,4,2020,1,3,10,1,1,545393
2635,6133,2509,0,250,2,3.0,2,2,7,1,6,6,8,1,4,28.29,8.76,4.02,3.92,10.03,11.37,41,70,2019,2003,7,23,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,354875,704,0.78,7,2024,3,4,13,1,1,875911
4084,15661,3643,777,630,4,1.5,1,1,8,1,8,4,10,4,3,16.72,9.81,2.1,3.54,2.21,8.27,50,91,1955,0,71,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,101019,0,3.17,10,2021,4,4,24,1,3,928116
3482,11026,3230,0,386,5,2.5,2,1,9,1,8,8,6,1,10,11.65,0.61,2.37,1.38,11.96,8.94,62,83,2025,2009,1,17,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,458501,0,1.16,7,2025,2,4,19,0,3,1048946
2809,13704,2148,0,302,2,1.0,1,0,4,1,9,5,10,1,4,9.51,6.05,4.28,2.81,5.27,2.56,71,57,1972,0,54,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,391081,0,1.32,6,2024,1,2,6,1,3,836988
2161,3586,2090,0,631,2,4.5,4,1,10,1,2,7,1,1,9,16.9,3.91,4.74,4.15,9.35,8.8,43,63,2024,2017,2,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,76256,3029,2.24,11,2021,2,2,10,1,3,631524
1552,4435,1423,1301,561,5,4.0,4,0,12,1,4,2,6,9,4,18.16,3.15,2.58,1.77,4.7,9.56,55,81,2017,1993,9,33,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,271131,3974,2.51,2,2024,4,2,20,1,2,729908
4785,18504,3970,252,0,3,4.5,4,1,9,1,2,8,2,3,10,3.31,7.42,3.48,1.94,8.83,3.09,77,78,1958,0,68,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,445327,125,0.73,10,2023,1,4,20,1,3,965815
2746,13687,2237,1418,713,5,1.5,1,1,9,1,10,10,10,2,4,0.83,2.93,4.7,1.81,4.47,4.37,84,67,2008,2006,18,20,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,139000,0,2.71,5,2023,1,2,13,1,3,915965
3402,7496,2956,0,505,3,1.0,1,0,7,1,1,5,2,1,10,12.53,4.89,2.63,0.89,6.12,8.14,68,70,1988,0,38,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,279856,0,2.32,3,2022,3,2,8,1,2,726630
3628,4840,2819,1170,177,2,3.5,3,1,7,1,1,10,3,9,4,9.39,2.78,0.94,3.81,8.62,5.34,84,94,1970,0,56,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,260535,0,0.8,4,2026,2,1,6,1,1,765464
3025,3247,2431,1354,0,5,4.0,4,0,11,1,9,3,7,9,6,17.95,6.56,3.07,0.97,4.0,8.44,64,65,1996,0,30,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,389872,0,2.6,7,2023,3,2,15,1,1,1012325
2911,8249,2781,532,627,3,4.0,4,0,10,1,10,9,9,6,1,12.35,6.83,2.33,0.92,6.48,2.8,72,74,1989,0,37,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,306876,1454,1.14,12,2021,2,4,0,0,1,985547
3002,2913,2775,0,240,2,4.0,4,0,10,1,5,6,3,1,9,13.9,1.57,4.75,4.4,1.29,9.91,57,52,2005,2018,21,8,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,225526,0,3.14,10,2020,4,3,16,1,1,751584
3424,9381,2641,219,276,4,1.5,1,1,6,1,5,3,6,7,1,24.81,8.06,2.74,0.28,11.43,6.59,49,82,1958,2004,68,22,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,101916,0,1.56,2,2024,4,4,20,1,2,805515
1875,8058,1519,0,710,5,1.0,1,0,8,1,3,10,3,1,8,11.23,9.53,4.53,3.75,9.3,9.22,70,72,2021,0,5,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,476400,180,0.97,6,2026,4,3,22,0,1,751898
4682,2669,3538,0,101,5,3.0,3,0,9,1,9,2,10,1,4,24.48,9.98,4.73,0.73,12.49,9.75,32,71,1975,0,51,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,208507,0,2.18,12,2023,4,4,18,1,3,1017688
849,3294,807,0,397,2,2.5,2,1,8,1,7,10,5,1,8,7.34,9.6,0.66,1.88,9.91,1.38,77,95,2023,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,214268,1634,1.92,10,2020,5,3,11,0,2,626528
2312,7950,2003,0,0,3,1.5,1,1,5,1,2,1,2,1,2,23.78,5.87,2.56,3.55,12.81,2.74,46,86,1985,0,41,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,196585,2521,2.88,5,2025,4,1,0,1,3,570557
4576,3143,3527,309,315,5,4.0,4,0,12,1,10,3,10,3,3,13.29,8.2,3.35,0.39,10.96,11.71,69,75,1986,0,40,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,245996,3138,2.28,4,2021,1,3,17,1,1,1193765
953,14426,776,0,0,2,1.0,1,0,5,1,3,5,3,1,7,6.84,7.5,2.96,2.75,13.55,4.51,70,79,2023,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,486326,3000,2.89,5,2023,1,3,2,1,2,553782
1490,9225,1430,984,0,2,2.5,2,1,5,1,3,8,2,8,1,12.1,8.77,4.04,1.98,6.11,6.31,53,66,1978,2025,48,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,474739,4426,2.53,8,2022,2,2,5,1,1,659412
1632,14635,1553,984,0,1,4.0,4,0,8,1,10,2,10,6,6,10.46,7.71,3.85,4.6,4.13,1.92,75,75,1999,1997,27,29,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,102170,0,2.26,10,2021,3,2,9,1,1,769747
2698,14943,2636,0,274,1,1.0,1,0,6,1,3,5,1,1,10,14.17,6.88,1.61,2.62,10.84,0.87,65,78,1980,2020,46,6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,221926,0,2.66,11,2023,3,3,10,1,3,643664
3804,9020,3051,0,0,4,3.5,3,1,9,1,8,2,6,1,5,9.72,5.96,4.86,3.01,9.76,10.56,74,63,1998,2004,28,22,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,278259,1341,1.05,6,2023,4,2,9,1,3,985543
4207,8491,3212,355,354,4,4.0,4,0,11,1,4,9,4,9,2,29.64,4.6,1.55,4.01,11.12,0.53,35,88,1950,2019,76,7,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,320252,2560,2.5,3,2024,2,3,13,1,2,848960
1984,3934,1651,763,135,5,1.0,1,0,10,2,8,5,6,5,1,14.1,2.61,1.82,2.8,2.89,2.31,64,92,2008,1997,18,29,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,60816,0,1.59,11,2021,5,2,0,0,3,645995
